,Language,Model,BeamSearch,Temperature,Category,Input String,Original,Generated,TextID,BERTScore F1,chrF++,Sentence BLEU,Corpus BLEU,Mean correctness,Mean readability,Mean hallucination
10,RU,Phi4,,0.8,SportsTeam,"АСА имеет league Чемпионат Бразилии по футболу (Серия C). Чемпионат Бразилии по футболу (Серия C) имеет country Бразилия. АСА имеет manager Вика. АСА имеет numberOfMembers 17000. Чемпионат Бразилии по футболу (Серия C) имеет champions Вила-Нова (футбольный клуб, Гояния). ","['Вила-Нова были победителями Чемпионата Бразилии по футболу Серии С в Бразилии. Агремиасан Спортива Арапиракенсе (Бразилия), который также играет в этой лиге, насчитывает 17000 членов и управляется Викой.', 'ФК ""АСА"" играет в Чемпионате Бразилии по футболу в Бразилии, который был выигран ФК ""Вила-Нова"". Площадка ФК ""АСА"" может вмещать 17000 болельщиков, а команду возглавляет Вика.', 'Вила-Нова были победителями Чемпионата Бразилии по футболу Серия С, который проводится в Бразилии. Именно в этой лиге играет Агремиасан Спортива Арапиракенсе (Бразилия). Им управляют Вика, а число членов клуба - 17000 человек.']","АСА участвует в Чемпионате Бразилии по футболу (Серия C). Чемпионат Бразилии по футболу (Серия C) расположен в Бразилии. Вика является менеджером АСА. АСА состоит из 17000 членов. Вила-Нова (футбольный клуб, Гояния) является чемпионом Чемпионата Бразилии по футболу (Серия C).",Id698,0.7714205185572306,0.3567485411961873,0.4672706729468263,,1.0,0.8000000000000002,0.15
11,RU,Phi4,,0.8,Airport,Аэропорт округа Эндрюс имеет location Техас. Техас имеет capital Остин (Техас). Техас имеет language Английский язык. ,"['Аэропорт округа Эндрюс находится в Остине, Техас, а язык, на котором говорят в Техасе, - это английский.', 'Остин - столица штата Техас, где говорят по-английски и расположен аэропорт округа Эндрюс.']","Аэропорт расположен в округе Эндрюс, штат Техас, а штат Техас имеет столицу — город Остин (Техас). В Техасе говорят на английском языке.",Id579,0.831392377614975,0.4163879752159118,0.6123295242562612,,0.9,0.8666666666666667,0.05
12,RU,Phi4,,0.8,SportsTeam,Губбио (футбольный клуб) имеет ground Губбио. ,"['Стадион СА Губбио 1910 расположен в городе Губбио.', 'Домашняя площадка СА ""Губбио"" находится в Губбио, Италия.']",Губбио (футбольный клуб) играет на стадионе Губбио.,Id764,0.7355654537677765,0.2507670372724533,0.4309458036856673,,0.9,0.9,0.3333333333333333
13,RU,Phi4,,0.8,Airport,Схипхол имеет runwayName 06/24 Kaagbaan. ,"['Название взлетно-посадочной полосы аэропорта Схипхол - 06/24 Kaagbaan.', '06 / 24, Kaagbaan, - это взлетно-посадочная полоса аэропорта Схипхол.', 'Название взлетно-посадочной полосы аэропорта Амстердама Схипхол - 06 / 24 Kaagbaan.']",Схипхол имеет один из его взлетно-посадочных полос 06/24 Kaagbaan.,Id158,0.8231747547785441,0.4489335616429646,0.6569784719672894,,0.9666666666666667,0.8,0.0
14,RU,Phi4,,0.8,SportsTeam,Массимо Драго имеет club ФК “Кьети”. Чезена (футбольный клуб) имеет manager Массимо Драго. Массимо Драго имеет club ФК “Ликата” (Италия). ,"['Массимо Драго был в клубе ФК “Ликата” (Италия), но в настоящее время управляет ФК ""Чезена"" и играет за ФК “Кьети”.', 'Массимо Драго был менеджером ""Чезены"" и был в клубе “Ликата” (Италия). Теперь он играет за ФК “Кьети”.', 'Массимо Драго играет за ФК ""Ликата"" (Италия) и ФК ""Кьети"", а так же является управляющим ФК ""Чезена"".']",Массимо Драго имеет владелец футбольного клуба ФК “Кьети”. Массимо Драго является менеджером футбольного клуба Чезена. Массимо Драго владеет футбольным клубом ФК “Ликата” (Италия).,Id966,0.7588382363319397,0.3938431044419606,0.466884354607435,,0.6333333333333334,0.45,0.5333333333333333
15,RU,Phi4,,0.8,Airport,Антверпен (аэропорт) имеет owner Фламандский регион. Антверпен (аэропорт) имеет operatingOrganisation Flemish department of Mobility and Public Works. Антверпен (аэропорт) имеет cityServed Антверпен. Антверпен (аэропорт) имеет elevationAboveTheSeaLevel 12.0. Антверпен (аэропорт) имеет runwayLength 600.0. ,"['Фламандское управление транспорта и коммунальных объектов является эксплуатирующей организацией международного аэропорта Антверпен, принадлежащего Фламандскому региону. Аэропорт обслуживает город Антверпен, находится на высоте 12,0 метров над уровнем моря и имеет длину взлетно-посадочной полосы 600,0.', 'Фламандский регион владеет международным аэропортом Антверпен, который управляется фламандским управлением транспорта и коммунальных объектов и обслуживает город Антверпен. Длина взлетно-посадочной полосы составляет 600,0, а аэропорт находится на высоте 12 метров над уровнем моря.', 'Международный аэропорт Антверпен принадлежит Фламандскому региону и находится в городе Антверпен. В аэропорту имеется взлетно-посадочная полоса длиной 600,0, его высота - 12,0 метров над уровнем моря, и фламандское управление транспорта и коммунальных объектов - эксплуатирующая организация.']","Антверпен (аэропорт) управляется Фламандским регионом. Оперативные услуги аэропорта предоставляет Фламандский департамент мобильности и общественных работ. Город, обслуживаемый аэропортом, — Антверпен. Высота аэропорта над уровнем моря составляет 12,0 метров. Длина взлетно-посадочной полосы аэропорта — 600 метров.",Id844,0.8271956245104471,0.4268371562163035,0.6521749404871272,,0.9666666666666667,0.9,0.0
16,RU,Phi4,,0.8,Airport,Дания имеет demonym Датчане. ,"['Этнохороним Дании - Датчане.', 'Жителей Дании называют датчанами.', 'Народ Дании называют датчанами.']",Дания имеет demonym Датчане.,Id291,0.7205915053685507,0.2199714432160059,0.4218427481900356,,0.9,0.44999999999999996,0.13333333333333333
17,RU,Phi4,,0.8,CelestialBody,(410777) 2009 FD имеет periapsis 88234300000.0. (410777) 2009 FD имеет discoverer Spacewatch. ,"['(410777) 2009 FD, который был обнаружен Spacewatch, имеет перицентр 88234300000,0.']","Троица (410777) 2009 FD имеет перигелий на расстоянии 88.2343 миллиарда метров, была обнаружена программой Spacewatch.",Id335,0.7242027521133423,0.4603435695171356,0.4418195621882608,,0.9666666666666667,0.6999999999999998,0.16666666666666666
18,RU,Phi4,,0.8,CelestialBody,(410777) 2009 FD имеет absoluteMagnitude 22.1. ,"['(410777) 2009 FD имеет абсолютную величину 22.1.', 'Абсолютная величина (410777) 2009 FD - 22,1.']",Астероид (410777) 2009 FD имеет абсолютную величину 22.1.,Id983,0.8672561347484589,0.7527384161949158,0.8557923870186858,,0.9666666666666667,0.9333333333333332,0.19999999999999998
19,RU,Phi4,,0.8,Airport,Аэропорт округа Эндрюс имеет location Техас. Аэропорт округа Эндрюс имеет runwayLength 896.0. Аэропорт округа Эндрюс имеет cityServed Андрус (Техас). Аэропорт округа Эндрюс имеет elevationAboveTheSeaLevel 973.0. Аэропорт округа Эндрюс имеет runwayName 11/29. ,"['Аэропорт округа Эндрюс расположен в Техасе и обслуживает город Андрус. Аэропорт находится на высоте 973,0 над уровнем моря, имеет длину взлетно-посадочной полосы 896, и взлетно-посадочную полосу под названием 11/29.', 'Аэропорт округа Эндрюс в Техасе имеет взлетно-посадочную полосу протяженностью 896 и обслуживает город Эндрюс. Он расположен на высоте 973 метров над уровнем моря и имеет взлетно-посадочную полосу под номером 11/29.', 'Аэропорт округа Андрус находится в штате Техас. Он обслуживает город Андрус и находится на высоте 973 метра над уровнем моря. Его взлетно-посадочная полоса называется 11/29 и имеет длину 896.']","Аэропорт округа Эндрюс находится в Техасе, имеет длину взлетно-посадочной полосы 896 метров, обслуживает город Андрус (Техас), находится на высоте 973 метров над уровнем моря и имеет взлетно-посадочную полосу с обозначением 11/29.",Id932,0.8809812863667806,0.6550912261009216,0.8827221547488183,,1.0,0.9666666666666667,0.0
20,RU,Phi4,,1.4,CelestialBody,1097 Виция имеет orbitalPeriod 135589000.0. 1097 Виция имеет epoch 2006-12-31. ,"['Орбитальный период 1097 Виции - 135589000,0 и эпоха - 31 декабря 2006 года.', 'Эпоха 1097 Виции, имеющей орбитальный период 135589000,0, - 13 января 2016 года.', 'Орбитальный период 1097 Виции - 135589000,0 и его эпоха - 2006.12.31.']","Объект 1097 Виция имеет орбитальный период 135,589,000.0 единиц. Его эпоха - 2006-12-31.",Id14,0.7811839580535889,0.4408719142278035,0.6316903206845224,,1.0,0.9666666666666667,0.05
21,RU,Phi4,,1.4,CelestialBody,(110) Лидия имеет epoch 2006-12-31. (110) Лидия имеет periapsis 377016000000.0. (110) Лидия имеет apoapsis 440756000.0 (kilometres). ,"['(110) Лидия имеет апоапсиду 440756000,0 километров, периапсиду 377016000000,0, а её эпоха - 31 декабря 2006 года.', '(110) Лидия, с эпохой 31 декабря 2006 года, имеет апоапсиду 440756000,0 километров и размер периапсиды 377016000000,0.']","Лидия родилась 24 декабря 2006 года. Траектория её орбиты включает перибола в 377,016 миллиардов километров. Более далёкая точка (афпелис) её орбиты составляет 440,756 миллиардов километров.",Id558,0.6784498393535614,0.2907993197441101,0.2856677379161138,,0.7333333333333334,0.9,0.43333333333333335
22,RU,Phi4,,1.4,Airport,Портовое управление Нью-Йорка и Нью-Джерси имеет regionServed Нью-Джерси. ,"['Нью-Джерси является регионом, обслуживаемым портовым управлением Нью-Йорка и Нью-Джерси.', 'Портовое управление Нью-Йорка и Нью-Джерси обслуживает Нью-Джерси.', 'Портовое управление Нью-Йорка и Нью-Джерси обслуживает регион Нью-Джерси.']",Портовое управление Нью-Йорка и Нью-Джерси обслуживает регион Нью-Джерси.,Id138,0.9525806307792664,0.8341569105784098,1.0,,1.0,0.9666666666666667,0.0
23,RU,Phi4,,1.4,Food,"Италия имеет capital Рим. Аматричана имеет country Италия. Италия имеет leader Больдрини, Лаура. Италия имеет language Итальянский язык. ","['Аматричана – это традиционный соус в Италии. В стране, где Рим - столица, язык - итальянский и Лаура Больдрини — руководитель.', 'У Италии есть столица Рим, лидер по имени Лаура Больдрини, итальянский язык и соус под названием Аматричана.', 'Аматричана можно найти в Италии, где столицей является Рим, а язык - итальянский. Лидером в Италии является Лаура Больдрини.']","Италия является страной с ее столицей в Риме. Аматрича - город, который находится в Италии. Премьер-министр Италии - Больдрани, Лаура. Основной язык Италии - итальянский.",Id410,0.7977951169013977,0.3820324242115021,0.576835265680197,,0.5666666666666667,0.65,0.65
24,RU,Phi4,,1.4,Astronaut,"Аполлон-11 имеет backup pilot Андерс, Уильям. ","['Уильям Андерс был резервным пилотом на ""Аполлоне-11"".', 'Уильям Андерс был резервным пилотом на миссии ""Аполлон-11"".', 'Резервным пилотом ""Аполлон-11"" стал Уильям Андерс.']","На запуск космического корабля Аполлон-11 была задействована возможность резервного пилота - Андерс, Уильям.",Id1084,0.7548507452011108,0.344948689142863,0.3379513581103333,,0.8,0.6333333333333333,0.1
25,RU,Phi4,,1.4,Airport,Схипхол имеет 1stRunwayLengthMetre 3800. Схипхол имеет elevationAboveTheSeaLevel -3.3528. ,"['Амстердамский аэропорт Схипхол находится на высоте 3,3528 м над уровнем моря, а его первая взлетно-посадочная полоса в длину достигает 3800 метров.', 'Амстердамский аэропорт Схипхол находится на высоте 3.3528м ниже уровня моря, а длина его первой взлетно-посадочной полосы - 3800 метров.', 'Амстердамский аэропорт Схипхол находится на 3,3528 м ниже уровня моря, взлетно-посадочная полоса протяженностью 3800м.']","Схипхол имеет первый взлетно-посадочная взлетно-посадочная посадочная полосу длиной 3800 метров. Высота Схипхол изоля в уровне моря составляет -3,3528 метра.",Id419,0.7973047097524008,0.3736655712127685,0.5598317000385371,,0.8333333333333334,0.6,0.55
26,RU,Phi4,,1.4,Astronaut,"Медаль «За выдающуюся службу» (ВМС США) имеет higher Золотая медаль Министерства торговли. Шепард, Алан имеет nationality Соединённые Штаты Америки. Шепард, Алан имеет deathPlace Калифорния. Шепард, Алан имеет birthPlace Нью-Гэмпшир. Шепард, Алан имеет award Медаль «За выдающуюся службу» (ВМС США). ","['Алан Шепард родился в Нью-Гэмпшире (США) и умер в Калифорнии. Он был награжден медалью ""За выдающуюся службу"" со стороны военно-морского флота Соединенных Штатов, что выше, чем Золотая медаль Министерства торговли.']","Медаль ""За выдающуюся службу"" (ВМС США) превосходит Золотую медаль Министерства торговли. Алан Шепард из США. Алан Шепард умер в Калифорнии. Алан Шепард родился в Нью-Гэмпшире. Алан Шепард является обладателем Медали ""За выдающуюся службу"" (ВМС США).",Id820,0.8151112198829651,0.4969636797904968,0.5223916003308482,,0.9666666666666667,0.7333333333333334,0.0
27,RU,Phi4,,1.4,University,Технологический институт Ачарья имеет director Dr. G. P. Prabhukumar. Технологический институт Ачарья имеет established 2000 год. Технологический институт Ачарья имеет country India. Технологический институт Ачарья имеет affiliation Технологический университет Висвесварайя. ,"['Технологический институт Ачарья (директор - д-р Г. П. Прабхукумар), расположенный в Индии, был создан в 2000 году и является филиалом Технологического университета Висвесварайя.', 'Технологический институт Ачарья в Индии был создан в 2000 году. Он является филиалом Технологического университета Висвесварайя, а его директор - д-р Г.П. Прабхукумар.', 'Филиал Технологического университета Висвесварайя, созданный в 2000 году в Индии, Технологический институт Ачарья возглавляет директор - доктор Г.П. Прабхукумар.']","Technological Institute Acharya обладает деканом Др. G. P. Прабхукумар, имеет основание на 2000 год, находящийся в стране Индия и имеет аффилиацию с Technological University Visvesvaraya.",Id268,0.6811214884122213,0.1934175739685694,0.2493392783372375,,0.9,0.6,0.1
28,RU,Phi4,,1.4,Astronaut,Эллиот Си имеет almaMater Техасский университет в Остине. Техасский университет в Остине имеет affiliations система Техасского университета. Эллиот Си имеет birthPlace Даллас. Эллиот Си имеет deathPlace Сент-Луис. Эллиот Си имеет status Deceased. ,"['Эллиот Си родился в Далласе и учился в Университете Остина (часть системы Техасского университета). Он умер в Сент-Луисе.', 'Эллиот Си, который родился в Далласе, умер в Сент-Луисе. Окончил Техасский университет в Остине, который входит в систему Техасского университета.', 'Эллиот Си, которая родилась в Далласе, умерла в Сент-Луисе. Окончил Техасский университет в Остине, который входит в систему Техасского университета.']","Эллиот Си учился в Техасском университете в Остине, и он принадлежит к системе Техасского университета. Он родился в Далласе, и был похоронен в Сент-Луисе. Текущий статус Эллиота Си — умер.",Id309,0.8542112708091736,0.5670675834019979,0.6459527907684612,,0.8000000000000002,0.7333333333333334,0.6
29,RU,Phi4,,1.4,Food,арем-арем имеет region Индонезия. арем-арем имеет ingredient банановый лист. ,"['В приготовлении арем-арем используется банановый лист, это распространенное блюдо в Индонезии.', 'Банановый лист является ингредиентом в арем-арем, который родом из Индонезии.', 'Арем-арем, в который входит банановый лист, родом из Индонезии.']","Аррем-арем - блюдо Индонезии, приготовленное из бананового листа.",Id965,0.7965677579243978,0.3360546727975209,0.7719212146994106,,0.9333333333333332,0.9,0.0
