,Language,Model,BeamSearch,Temperature,Category,Input String,Original,Generated,TextID,BERTScore F1,chrF++,Sentence BLEU,Corpus BLEU
18,RU,Phi4,4.0,,University,"Технологический институт Ачарья имеет city Бангалор. Технологический институт Ачарья имеет established 2000 год. Технологический институт Ачарья имеет country India. Технологический институт Ачарья имеет numberOfPostgraduateStudents 700. Технологический институт Ачарья имеет campus In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.. ","['Технологический институт Ачарья находится в городе Солдеванахалли, Ачарья д-р Сарвапалли Радхакришнан Роуд, Хессаргхатта Мейн Роуд, Бангалор -- 560090, Индия. Школа была создана в 2000 году и имеет 700 аспирантов.', 'Технологический институт Ачарья был основан в 2000 году и базируется в городе Бангалоре в Индии. В настоящее время в нем насчитывается 700 аспирантов, а его точное местоположение - Солдеванахалли, Ачарья д-р Сарвапалли Радхакришнан Роуд, Хессаргхатта Мейн Роуд, Бангалор - 560090.']","Технологический институт Ачарья находится в городе Бангалор, Индия. Он был основан в 2000 году. В институте обучается 700 аспирантов. Кампус расположен по адресу: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Бангалор – 560090.",Id19,0.7768127918243408,0.42204615473747253,0.5113871197964154,
19,RU,Phi4,4.0,,SportsTeam,"Рома (футбольный клуб) имеет fullName Associazione Sportiva Roma S.p.A.. Рома (футбольный клуб) имеет ground Rome, Italy. Рома (футбольный клуб) имеет numberOfMembers 70634. ","['Футбольный клуб “Рома” - полное название ФК “Рома”, который насчитывает 70634 участника и имеет домашнюю площадку в Риме, Италия.', 'ФК ""Рома"" насчитывает 70634 членов, проводит домашние игры в Риме, и его полное название - Футбольный клуб ""Рома"".', 'ФК ""Рома"" или футбольный клуб ""Рома"" имеет 70634 участника и домашнюю площадку в Риме, Италия.']","Associazione Sportiva Roma S.p.A. имеет ground Rome, Italy. Associazione Sportiva Roma S.p.A. имеет 70 634 членов.",Id20,0.4883960783481598,0.10355537633101146,0.18635663183402415,
20,RU,Phi4,4.0,,SportsTeam,Лумеццане (футбольный клуб) имеет season Италия Лега Про / Профессиональная лига Италии. ,"['ФК ""Лумеццане"" сыграл в сезоне 2014-2015 годов в Профессиональной лиге Италии.', 'ФК ""Лумеццане"" сыграл в Профессиональной лиге Италии в сезоне 2014 года.']",Лумеццане (футбольный клуб) участвует в сезоне Италии Лега Про / Профессиональная лига Италии.,Id21,0.7987747490406036,0.3961508572101593,0.46759023130164007,
21,RU,Phi4,4.0,,Building,3Arena имеет owner Лайв Нэйшн Энтертейнмент. Дублин имеет leader Криона Ни Далай (жен). Дублин имеет country Ирландия. 3Arena имеет location Дублин. ,"['3 ""Арена"" расположена в Дублине, Республика Ирландия, где Криона Ни Далай была лорд-мэром. Владелец 3Arena - Лайв Нэйшн Энтертейнмент.', 'Лорд-мэр Дублина (Республика Ирландия) - Криона Ни Далай. В Дублине базируется 3Arena, которая принадлежит компании Лайв Нэйшн Энтертейнмент.', '""3Arena"", Дублин, Республика Ирландия принадлежит компании Лайв Нэйшн Энтертейнмент. Криона Ни Далай была лорд-мэром Дублина.']",3Arena принадлежит Лайв Нэйшн Энтертейнмент. Дублин возглавляет Криона Ни Далай (жен). Дублин находится в Ирландии. 3Arena расположен в Дублине.,Id22,0.8143631815910339,0.48005302747090656,0.6905593865084305,
22,RU,Phi4,4.0,,CelestialBody,"(103) Гера имеет discoverer Уотсон, Джеймс Крейг. Уотсон, Джеймс Крейг имеет deathPlace Мадисон (Висконсин). Уотсон, Джеймс Крейг имеет deathCause Перитонит. ","['Джеймс Крейг Уотсон, обнаруживший (103) Геру, умер в Мэдисоне, штат Висконсин, от перитонита.', '(103) Гера была обнаружена Джеймсом Крейгом Уотсоном. Он умер в Мэдисоне, Висконсин, от перитонита.', '(103) Гера была обнаружена Джеймсом Крейгом Уотсоном, который умер от перитонита в Мэдисоне, штат Висконсин.']","Гера была открыта Джеймсом Крейгом Уотсоном. Джеймс Крейг Уотсон умер в Мадисоне, Висконсин, от перитонита.",Id23,0.8824861645698547,0.6017855405807495,0.7948213624174576,
23,RU,Phi4,4.0,,Building,"Конференц-площадка Асиломар имеет architect Морган, Джулия. Морган, Джулия имеет significantBuilding музей искусств Риверсайд. Морган, Джулия имеет significantProject Херст-касл. Морган, Джулия имеет significantBuilding Чайна-таун (Сан-Франциско). Морган, Джулия имеет birthPlace Калифорния. ","['Конференц-площадка Асиломар была спроектирована Джулией Морган (родилась в Калифорнии), которая известна как автор ряда зданий, в том числе Херст-касл и музей искусств Риверсайд, а также ее работами в Чайна-тауне Сан-Франциско.', 'Джулия Морган, архитектор, родилась в Калифорнии, и некоторые из ее значимых проектов включают: конференц-площадку Асиломар, музей искусств Риверсайд, Херст-касл и некоторые здания в Чайна-тауне, Сан-Франциско.', 'Джулия Морган, родившаяся в Калифорнии, была архитектором Конференц-площадки Асиломар, музея искусств Риверсайд, Херст-касл и здания в Чайна-тауне Сан-Франциско.']",Конференц-площадка Асиломар была спроектирована архитектором Морганом и Джулией. Морган и Джулия спроектировали значительный музей искусств Риверсайд. Они также спроектировали значительное здание Херст-касл. Морган и Джулия родились в Калифорнии.,Id24,0.8202607234319051,0.45342157284418744,0.6389905443292726,
24,RU,Phi4,4.0,,Building,"Амдавад ни Гуфа имеет location Гуджарат. Амдавад ни Гуфа имеет country Индия. Индия имеет leader Моди, Нарендра. Индия имеет leader Самитра Махаджан (жен). ","['Самитра Махаджан и Нарендра Моди - лидеры Индии, где в Гуджарате находится Амдавад ни Гуфа.', 'Амдавад ни Гуфа находится в Гуджарате, Индия, где Нарендра Моди - премьер-министр и один из лидеров - Самитра Махаджан.']","Амдавад ни Гуфа находится в Гуджарате, Индия. Индия имеет лидеров Моди, Нарендра и Самитра Махаджан (жен).",Id25,0.8800075650215149,0.611469179391861,0.7052840917974518,
25,RU,Phi4,4.0,,Food,"“Запеченная Аляска” имеет country Франция. Франция имеет leader Вальс, Мануэль. Франция имеет leader Ларше, Жерар. Франция имеет language Французский язык. “Запеченная Аляска” имеет region Гонконг. ","['На французском языке говорят во Франции, где лидеры - Мануэль Вальс и Жерар Ларше. “Запеченная Аляска” родом из Франции, но он также подается в Гонконге.', 'Франция во главе с Жераром Ларше и Мануэлем Вальсом - родина ""Запеченной Аляски"". Помимо этой франкоязычной нации, ""Запеченная Аляска"" также популярна в Гонконге.', '""Запеченная Аляска"" родом из Франции, где в число лидеров входят Жерар Ларше и Мануэль Вальс, они говорят по-французски. Блюдо также подается в Гонконге.']","Запеченная Аляска имеет регион Гонконг. Франция имеет лидера Вальса, Мануэля. Франция имеет лидера Ларше, Жерара. Франция имеет язык Французский.",Id26,0.7794873913129171,0.3052344222863515,0.526918805720322,
26,RU,Phi4,4.0,,Food,аям пеньет имеет region Малайзия. Малайзия имеет ethnicGroup Китайцы в Малайзии. аям пеньет имеет ingredient жареная курица / жареный цыпленок. аям пеньет имеет country Индонезия. аям пеньет имеет mainIngredient Squeezed or smashed fried chicken served with sambal. ,"['Китайцы в Малайзии - это этногруппа из Малайзии, и аям пеньет - оттуда. Аям пеньет - также из Индонезии и содержит жареную курицу, а также выжатую или сжатую курицу, подаваемую с самбалом.', 'Аям пеньет - блюдо, состоящее из измельченной и рубленной курятины, приправленной соусом самбалом. Блюдо можно встретить в Индонезии и в Малайзии, где есть этническая группа, которую называют малазийскими китайцами.', 'Аям пеньет (происхождение: Индонезия) содержит сдавленную/отбитую жареную курицу с самбалом и пользуется популярностью в Малайзии. Малайзия - место жительства китайцев в Малайзии.']","Аям пеньет имеет регион Малайзия. Малайзия имеет этническую группу Китайцы в Малайзии. Аям пеньет имеет ингредиент жареная курица / жареный цыпленок. Аям пеньет имеет страну Индонезия. Аям пеньет имеет основной ингредиент: сжатый или измельченный жареный курица / цыпленок, подаваемый с sambal.",Id27,0.7713217933972677,0.3041699330012004,0.47788766160146784,
27,RU,Phi4,4.0,,University,"School of Business and Social Sciences at the Aarhus University имеет academicStaffSize 737. Дания имеет leader Расмуссен, Ларс Лёкке. School of Business and Social Sciences at the Aarhus University имеет city Орхус. School of Business and Social Sciences at the Aarhus University имеет country Дания. School of Business and Social Sciences at the Aarhus University имеет affiliation Ассоциация университетов Европы. School of Business and Social Sciences at the Aarhus University имеет established 1928 год. ","['Школа бизнеса и социальных наук Орхусского университета расположена в Орхусе, Дания, была создана в 1928 году. Число её научных сотрудников составляет 737 человек, и она связана с Ассоциацией университетов Европы. Лидером Дании является Ларс Лёкке Расмуссен.', 'Город Орхус является местом расположения Школы бизнеса и социальных наук Орхусского университета, который входит в состав Ассоциации университетов Европы. Школа, имеющая 737 человек профессорско-преподавательского состава, была основана в 1928 году в Дании, чьим лидером является Ларс Лёкке Расмуссен.', 'Основанная в 1928 году и имеющая текущий профессорско-преподавательский состав из 737 человек, Школа бизнеса и социальных наук Орхусского университета в Орхусе, Дания, входит в состав Ассоциации университетов Европы. Лидера страны зовут Ларс Лёкке Расмуссен.']","School of Business and Social Sciences at the Aarhus University имеет academicStaffSize 737. Дания имеет leader Расмуссен, Ларс Лёкке. School of Business and Social Sciences at the Aarhus University имеет city Орхус. School of Business and Social Sciences at the Aarhus University имеет country Дания. School of Business and Social Sciences at the Aarhus University имеет affiliation Ассоциация университетов Европы. School of Business and Social Sciences at the Aarhus University имеет established 1928 год.",Id28,0.637137234210968,0.18536820511023203,0.16921083329697226,
28,RU,Phi4,4.0,,SportsTeam,ФК “Блэкпул” имеет manager Стюарт Паркер. Блэкпул имеет leader Консервативная партия Великобритании. Стюарт Паркер имеет club Стокпорт Каунти. ФК “Блэкпул” имеет ground Блэкпул. ,"['Стюарт Патрик, играющий за Стокпорт Каунти, был тренером ФК ""Блэкпул"". Клуб также находится в Блэкпуле. Консервативная партия Великобритании является лидером Блэкпула.', 'ФК “Блэкпул” в Блэкпуле управляется Стюартом Паркером, ранее игравшим за ФК ""Стокпорт Каунти"". Лидером Блэкпула является Консервативная партия Великобритании.']","Футбольный клуб ""Блэкпул"" имеет менеджера Стюарта Паркера. Блэкпул имеет лидера Консервативной партии Великобритании. Стюарт Паркер имеет клуб Стокпорт Каунти. Футбольный клуб ""Блэкпул"" имеет стадион Блэкпул.",Id29,0.79716557264328,0.37311406433582306,0.4895247023240492,
29,RU,Phi4,4.0,,Airport,Аэропорт имени Сапармурата Туркменбаши имеет runwayName 11/29. ,"['Взлетно-посадочная полоса Аэропорта имени Сапармурата Туркменбаши - 11/29.', 'Название взлетно-посадочной полосы в Аэропорту имени Сапармурата Туркменбаши - 11/29.']",Аэропорт имени Сапармурата Туркменбаши имеет взлетно-посадочную полосу с номером 11/29.,Id30,0.8916811048984528,0.629584938287735,0.7395573300861623,
30,RU,Phi4,4.0,,CelestialBody,(66063) 1998 RO1 имеет apoapsis 254989570.60815 (kilometres). ,"['(66063) 1998 RO1 имеет апоцентр 254989570.60815 километров.', 'Апоцентр для (66063) 1998 RO1 - 254989570,60815 километров.']",(66063) 1998 RO1 имеет апоапсис 254989570.60815 километров.,Id31,0.8863737285137177,0.7305544316768646,0.88627064388393,
31,RU,Phi4,4.0,,Building,Южно-Африканская Республика имеет ethnicGroup Белые в Южно-Африканской Республике. ,"['Белые в Южно-Африканской Республике являются этнической группой Южно-Африканской Республики.', 'Одной из этнических групп в Южной Африке являются белые южноафриканцы.']",Южно-Африканская Республика имеет этническую группу белых.,Id32,0.8070192635059357,0.2749897614121437,0.5665743049184756,
32,RU,Phi4,4.0,,Food,"пудинг Бейквелл имеет region Дербишир-Дейлс. пудинг Бейквелл имеет dishVariation тарт Бейквелл. пудинг Бейквелл имеет mainIngredient Ground almond, jam, butter, eggs. ","['Тарт Бейквелл это вариант пудинга Бейквелл, который берет свое начало в Дербишир-Дейлс. Основными ингредиентами пудинга Бейквелл являются молотый миндаль, джем, сливочное масло и яйца.', 'Основными ингредиентами пудинга Бейквелл являются: молотый миндаль, варенье, сливочное масло и яйца. Это вариант тарта Бейквелл и родом из Дербишир-Дейлс.', 'Пудинг Бейквелл содержит молотый миндаль, варенье, сливочное масло и яйца в качестве основных ингредиентов. Это вариация Пудинга Бейквелл и берет свое начало из Дербишир-Дейлс.']","Пудинг Бейквелл из региона Дербишир-Дейлс имеет вариант тарт Бейквелл. Основные ингредиенты пудинга Бейквелл: мука из земли, джем, сливочное масло, яйца.",Id33,0.8448588053385416,0.4740750690301259,0.7796660070216559,
33,RU,Phi4,4.0,,SportsTeam,АЗАЛ арена (Баку) имеет location Баку. ,"['“АЗАЛ арена” находится в Баку.', 'АЗАЛ Арена расположена в Баку.']",Азал Арена находится в Баку.,Id34,0.898010790348053,0.49401164054870605,0.7845783168717017,
34,RU,Phi4,4.0,,Food,Аррабиата имеет ingredient Красный перец. Аррабиата имеет country Италия. Аррабиата имеет region Рим. ,"['Соус Аррабиата, традиционное блюдо из Рима в Италии, имеет перец чили в качестве одного из важных ингредиентов.', 'Аррабиата, итальянский соус родом из Рима, содержит красный перец.', 'Соус Аррабиата родом из района Рима в Италии и один из главных ингредиентов - Красный перец.']",Аррабиата содержит красный перец. Аррабиата происходит из Италии. Аррабиата из региона Рим.,Id35,0.8042698701222738,0.3405022819836934,0.6050972211353774,
35,RU,Phi4,4.0,,Food,"Бионико имеет country Мексика. Бионико имеет mainIngredient Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins. Бионико имеет region Халиско. Бионико имеет ingredient Изюм. ","['Бионико – это еда из Мексики, а ее основные ингредиенты - нарезанные фрукты, сметана, сгущенное молоко, гранола, кокосовая стружка и изюм. Бионико родом из региона Халиско.', 'Бионико, блюдо, найденное в районе Халиско в Мексике, содержит нарезанные фрукты, сметану, сгущеное молоко, гранолу, кокосовую стружку и изюм.', 'Бионико родом из региона Халиско в Мексике и имеет основные ингредиенты: нарезанные фрукты, сметану, сгущенное молока, гранолу, кокосовую стружку и изюм.']","Бионико - это продукт из Мексики, особенно из региона Халиско. Основные ингредиенты включают измельченные фрукты, сметану, сгущенное молоко, гранолу, измельченный кокос и изюм.",Id36,0.8442069490750631,0.5532496472199758,0.7325667187844875,
36,RU,Phi4,4.0,,SportsTeam,Губбио (футбольный клуб) имеет numberOfMembers 5300. Губбио (футбольный клуб) имеет ground Губбио. ,"['ФК Губбио имеет 5300 членов и имеет домашнюю площадку в Губбио.', 'Спортивная ассоциация Губбио 1910, который имеет свою домашнюю площадку в Губбио, насчитывает 5300 членов.', 'ФК ""Губбио"" насчитывает 5300 членов, а также располагает домашней площадкой в Губбио.']",Губбио (футбольный клуб) имеет 5300 членов. Губбио (футбольный клуб) играет на стадионе Губбио.,Id37,0.717088520526886,0.317940632502238,0.4526520509714063,
37,RU,Phi4,4.0,,Food,асам педас имеет country Малайзия. Малайзия имеет ethnicGroup малайский/малазийский малаец. Суматра имеет ethnicGroup Батаки. асам педас имеет region Суматра. ,"['Асам педас - это блюдо, встречающееся в Малайзии, где живут малайцы, но родом из Суматры, где живут батаки.', 'Асам педас – это блюдо из Суматры и Малайзии. Малайские малайцы - это этническая группа в Малайзии, а батаки из Суматры.', 'Асам педас - блюдо, которое встречается в Малайзии и на Суматре. Малайцы являются этнической группой в Малайзии, а Батаки таковой на Суматре.']",Ассам Педас находится в регионе Суматра. Суматра имеет этническую группу Батак. Малайзия имеет этническую группу малайский/малазийский малец. Ассам Педас находится в стране Малайзия.,Id38,0.7723613977432251,0.2540767739216487,0.42911122712654953,
38,RU,Phi4,4.0,,Building,"Фенчёрч-стрит 20 имеет location Великобритания. Великобритания имеет capital Лондон. Лондон имеет leader Джонсон, Борис. Великобритания имеет leader Елизавета II. Великобритания имеет currency Фунт стерлингов. ","['Фенчёрч-стрит 20 расположен в Великобритании, где столица - Лондон, а валюта - фунты стерлингов. Борис Джонсон - лидер в Лондоне, а один из лидеров Великобритании - Елизавета II.', 'Великобритания в качестве валюты использует фунт стерлингов, и возглавляет страну Елизавета II наряду с Борисом Джонсоном. Столица государства - Лондон; страна также является местонахождением здания на Фенчёрч-стрит 20.']","Фенчёрч-стрит 20 находится в Великобритании. Лондон — столица Великобритании, где лидером является Джонсон, Борис. Королева Елизавета II является лидером Великобритании. Валюта Великобритании — фунт стерлингов.",Id39,0.8323845267295837,0.4466339498758316,0.6648094637449026,
