,Language,Model,BeamSearch,Temperature,Category,Input String,Original,Generated,TextID,BERTScore F1,chrF++,Sentence BLEU,Corpus BLEU
25,RU,Llama3,4.0,,Food,"“Запеченная Аляска” имеет country Франция. Франция имеет leader Вальс, Мануэль. Франция имеет leader Ларше, Жерар. Франция имеет language Французский язык. “Запеченная Аляска” имеет region Гонконг. ","['На французском языке говорят во Франции, где лидеры - Мануэль Вальс и Жерар Ларше. “Запеченная Аляска” родом из Франции, но он также подается в Гонконге.', 'Франция во главе с Жераром Ларше и Мануэлем Вальсом - родина ""Запеченной Аляски"". Помимо этой франкоязычной нации, ""Запеченная Аляска"" также популярна в Гонконге.', '""Запеченная Аляска"" родом из Франции, где в число лидеров входят Жерар Ларше и Мануэль Вальс, они говорят по-французски. Блюдо также подается в Гонконге.']",Гонконг.,Id26,0.551479697227478,0.038215383887290955,1.1685653466511113e-08,
26,RU,Llama3,4.0,,Food,аям пеньет имеет region Малайзия. Малайзия имеет ethnicGroup Китайцы в Малайзии. аям пеньет имеет ingredient жареная курица / жареный цыпленок. аям пеньет имеет country Индонезия. аям пеньет имеет mainIngredient Squeezed or smashed fried chicken served with sambal. ,"['Китайцы в Малайзии - это этногруппа из Малайзии, и аям пеньет - оттуда. Аям пеньет - также из Индонезии и содержит жареную курицу, а также выжатую или сжатую курицу, подаваемую с самбалом.', 'Аям пеньет - блюдо, состоящее из измельченной и рубленной курятины, приправленной соусом самбалом. Блюдо можно встретить в Индонезии и в Малайзии, где есть этническая группа, которую называют малазийскими китайцами.', 'Аям пеньет (происхождение: Индонезия) содержит сдавленную/отбитую жареную курицу с самбалом и пользуется популярностью в Малайзии. Малайзия - место жительства китайцев в Малайзии.']","Аям Пеньет - традиционное малайзийское блюдо, приготовленное из жареной курицы или цыпленка.",Id27,0.7452081839243571,0.15779802203178406,0.25664651725193,
27,RU,Llama3,4.0,,University,"School of Business and Social Sciences at the Aarhus University имеет academicStaffSize 737. Дания имеет leader Расмуссен, Ларс Лёкке. School of Business and Social Sciences at the Aarhus University имеет city Орхус. School of Business and Social Sciences at the Aarhus University имеет country Дания. School of Business and Social Sciences at the Aarhus University имеет affiliation Ассоциация университетов Европы. School of Business and Social Sciences at the Aarhus University имеет established 1928 год. ","['Школа бизнеса и социальных наук Орхусского университета расположена в Орхусе, Дания, была создана в 1928 году. Число её научных сотрудников составляет 737 человек, и она связана с Ассоциацией университетов Европы. Лидером Дании является Ларс Лёкке Расмуссен.', 'Город Орхус является местом расположения Школы бизнеса и социальных наук Орхусского университета, который входит в состав Ассоциации университетов Европы. Школа, имеющая 737 человек профессорско-преподавательского состава, была основана в 1928 году в Дании, чьим лидером является Ларс Лёкке Расмуссен.', 'Основанная в 1928 году и имеющая текущий профессорско-преподавательский состав из 737 человек, Школа бизнеса и социальных наук Орхусского университета в Орхусе, Дания, входит в состав Ассоциации университетов Европы. Лидера страны зовут Ларс Лёкке Расмуссен.']",Факультет бизнеса и социальных наук в Аарховском университете,Id28,0.7341705958048502,0.15718279282251993,0.03044127510639783,
28,RU,Llama3,4.0,,SportsTeam,ФК “Блэкпул” имеет manager Стюарт Паркер. Блэкпул имеет leader Консервативная партия Великобритании. Стюарт Паркер имеет club Стокпорт Каунти. ФК “Блэкпул” имеет ground Блэкпул. ,"['Стюарт Патрик, играющий за Стокпорт Каунти, был тренером ФК ""Блэкпул"". Клуб также находится в Блэкпуле. Консервативная партия Великобритании является лидером Блэкпула.', 'ФК “Блэкпул” в Блэкпуле управляется Стюартом Паркером, ранее игравшим за ФК ""Стокпорт Каунти"". Лидером Блэкпула является Консервативная партия Великобритании.']",Стюарт Паркер - лидер Консервативной партии Великобритании.,Id29,0.7774384021759033,0.2206120640039444,0.15506067916950164,
29,RU,Llama3,4.0,,Airport,Аэропорт имени Сапармурата Туркменбаши имеет runwayName 11/29. ,"['Взлетно-посадочная полоса Аэропорта имени Сапармурата Туркменбаши - 11/29.', 'Название взлетно-посадочной полосы в Аэропорту имени Сапармурата Туркменбаши - 11/29.']",Аэропорт имени Сапармурата Туркменбаши имеет ВПП 11/29.,Id30,0.8450691998004913,0.5073793232440948,0.567729570663795,
30,RU,Llama3,4.0,,CelestialBody,(66063) 1998 RO1 имеет apoapsis 254989570.60815 (kilometres). ,"['(66063) 1998 RO1 имеет апоцентр 254989570.60815 километров.', 'Апоцентр для (66063) 1998 RO1 - 254989570,60815 километров.']","(66063) 1998 RO1 имеет apoapsis 254989570,60815 (километров).",Id31,0.8395654559135437,0.6136730015277863,0.7705870637704222,
31,RU,Llama3,4.0,,Building,Южно-Африканская Республика имеет ethnicGroup Белые в Южно-Африканской Республике. ,"['Белые в Южно-Африканской Республике являются этнической группой Южно-Африканской Республики.', 'Одной из этнических групп в Южной Африке являются белые южноафриканцы.']",Белые в Южно-Африканской Республике.,Id32,0.8180544376373291,0.30864231288433075,0.3802799891142727,
32,RU,Llama3,4.0,,Food,"пудинг Бейквелл имеет region Дербишир-Дейлс. пудинг Бейквелл имеет dishVariation тарт Бейквелл. пудинг Бейквелл имеет mainIngredient Ground almond, jam, butter, eggs. ","['Тарт Бейквелл это вариант пудинга Бейквелл, который берет свое начало в Дербишир-Дейлс. Основными ингредиентами пудинга Бейквелл являются молотый миндаль, джем, сливочное масло и яйца.', 'Основными ингредиентами пудинга Бейквелл являются: молотый миндаль, варенье, сливочное масло и яйца. Это вариант тарта Бейквелл и родом из Дербишир-Дейлс.', 'Пудинг Бейквелл содержит молотый миндаль, варенье, сливочное масло и яйца в качестве основных ингредиентов. Это вариация Пудинга Бейквелл и берет свое начало из Дербишир-Дейлс.']",Пудинг Бейквелла.,Id33,0.6943976680437723,0.06708830843369167,0.00028894591272636945,
33,RU,Llama3,4.0,,SportsTeam,АЗАЛ арена (Баку) имеет location Баку. ,"['“АЗАЛ арена” находится в Баку.', 'АЗАЛ Арена расположена в Баку.']",АЗАЛ арена (Баку) расположена в Баку.,Id34,0.8539238274097443,0.5660722255706787,0.7735923129706701,
34,RU,Llama3,4.0,,Food,Аррабиата имеет ingredient Красный перец. Аррабиата имеет country Италия. Аррабиата имеет region Рим. ,"['Соус Аррабиата, традиционное блюдо из Рима в Италии, имеет перец чили в качестве одного из важных ингредиентов.', 'Аррабиата, итальянский соус родом из Рима, содержит красный перец.', 'Соус Аррабиата родом из района Рима в Италии и один из главных ингредиентов - Красный перец.']",Красный перец.,Id35,0.6947644551595052,0.13837222134073576,0.0243728440732796,
35,RU,Llama3,4.0,,Food,"Бионико имеет country Мексика. Бионико имеет mainIngredient Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins. Бионико имеет region Халиско. Бионико имеет ingredient Изюм. ","['Бионико – это еда из Мексики, а ее основные ингредиенты - нарезанные фрукты, сметана, сгущенное молоко, гранола, кокосовая стружка и изюм. Бионико родом из региона Халиско.', 'Бионико, блюдо, найденное в районе Халиско в Мексике, содержит нарезанные фрукты, сметану, сгущеное молоко, гранолу, кокосовую стружку и изюм.', 'Бионико родом из региона Халиско в Мексике и имеет основные ингредиенты: нарезанные фрукты, сметану, сгущенное молока, гранолу, кокосовую стружку и изюм.']",Десерт из изюма и кокосовой стружки.,Id36,0.7022409041722616,0.09606070816516876,0.03278819334999673,
36,RU,Llama3,4.0,,SportsTeam,Губбио (футбольный клуб) имеет numberOfMembers 5300. Губбио (футбольный клуб) имеет ground Губбио. ,"['ФК Губбио имеет 5300 членов и имеет домашнюю площадку в Губбио.', 'Спортивная ассоциация Губбио 1910, который имеет свою домашнюю площадку в Губбио, насчитывает 5300 членов.', 'ФК ""Губбио"" насчитывает 5300 членов, а также располагает домашней площадкой в Губбио.']",Футбольный клуб Губбио.,Id37,0.6440169811248779,0.1110514576236407,0.08021826966326115,
37,RU,Llama3,4.0,,Food,асам педас имеет country Малайзия. Малайзия имеет ethnicGroup малайский/малазийский малаец. Суматра имеет ethnicGroup Батаки. асам педас имеет region Суматра. ,"['Асам педас - это блюдо, встречающееся в Малайзии, где живут малайцы, но родом из Суматры, где живут батаки.', 'Асам педас – это блюдо из Суматры и Малайзии. Малайские малайцы - это этническая группа в Малайзии, а батаки из Суматры.', 'Асам педас - блюдо, которое встречается в Малайзии и на Суматре. Малайцы являются этнической группой в Малайзии, а Батаки таковой на Суматре.']",Малазийский малаец. Батаки. Суматра.,Id38,0.709158460299174,0.11846484988927841,0.08869846656479624,
38,RU,Llama3,4.0,,Building,"Фенчёрч-стрит 20 имеет location Великобритания. Великобритания имеет capital Лондон. Лондон имеет leader Джонсон, Борис. Великобритания имеет leader Елизавета II. Великобритания имеет currency Фунт стерлингов. ","['Фенчёрч-стрит 20 расположен в Великобритании, где столица - Лондон, а валюта - фунты стерлингов. Борис Джонсон - лидер в Лондоне, а один из лидеров Великобритании - Елизавета II.', 'Великобритания в качестве валюты использует фунт стерлингов, и возглавляет страну Елизавета II наряду с Борисом Джонсоном. Столица государства - Лондон; страна также является местонахождением здания на Фенчёрч-стрит 20.']",Фенчёрч-стрит 20 находится в Великобритании. Великобритания является столицей Лондона. Лондон управляется Борисом Джонсоном. Великобритания управляется Елизаветой II. В Великобритании используются фунты стерлингов.,Id39,0.8283213376998901,0.4358210414648056,0.6675662598205063,
39,RU,Llama3,4.0,,Building,Паблик-сквер 200 имеет location Кливленд. Кливленд имеет leader Фрэнк Джексон (муж). Кливленд имеет country Соединённые Штаты Америки. ,"['Фрэнк Джексон - лидер Кливленда, Соединённые Штаты Америки, где находится Паблик-сквер 200.', 'Паблик-сквер 200 находится в Кливленде, Соединённые Штаты Америки, где один из лидеров - Фрэнк Джексон.']","Фрэнк Джексон (муж), Соединённые Штаты Америки, Кливленд.",Id40,0.8420227766036987,0.48553307354450226,0.47027159313329303,
40,RU,Llama3,4.0,,SportsTeam,АСА имеет league Чемпионат Бразилии по футболу (Серия C). Чемпионат Бразилии по футболу (Серия C) имеет country Бразилия. АСА имеет ground Муниципальный стадион “Коараси да Мата Фонсека”. Муниципальный стадион “Коараси да Мата Фонсека” имеет location Алагоас. ,"['Агремиасан Спортива Арапиракенсе играет в Чемпионате Бразилии по футболу, лиге Серия С, которая базируется в Бразилии. Площадка клуба называется муниципальный стадион “Коараси да Мата Фонсека” и находится в Алагоасе.', 'Домашняя площадка ""Агремиасан Спортива Арапиракенсе"" - муниципальный стадион “Коараси да Мата Фонсека”, который расположен в Алагоасе. Они играют в Чемпионате Бразилии по футболу, лиге Серия С, которая находится в Бразилии.']",Чемпионат Бразилии по футболу (Серия C) - чемпионат Бразилии по футболу. Бразилия - страна. Муниципальный стадион “Коараси да Мата Фонсека” - стадион. Алагоас - штат.,Id41,0.8023248612880707,0.4068586081266403,0.478140943916547,
41,RU,Llama3,4.0,,Food,арроз негре / черная паэлья имеет region Валенсия (автономное сообщество). арроз негре / черная паэлья имеет ingredient Каракатицы. ,"['Каракатицы - это ингредиент в арроз негре, который происходит из региона Валенсии.', 'Ингредиенты черной паэльи – каракатицы, блюдо родом из Валенсии.']","Черная паэлья - это традиционное испанское блюдо, происходящее из региона Валенсия. Основным ингредиентом черной паэльи являются каракатицы.",Id42,0.8039864897727966,0.43950459361076355,0.5084486356595715,
