,index,Unnamed: 0,Language,Model,BeamSearch,Temperature,Category,Input String,Original,Generated,TextID,BERTScore F1,chrF++,Sentence BLEU,Corpus BLEU
10,1886,1886,RU,Gemma,,0.8,University,Технологический институт Ачарья имеет sportsOffered Теннис. Теннис имеет sportGoverningBody Международная федерация тенниса. ,"['Международная федерация тенниса, которая является руководящим органом спорта, согласилась позволить Технологическому институту Ачарья предлагать теннис в университете.', 'В Технологическом институте Ачарья есть возможность заниматься теннисом, правила которого регулируются Международной федерацией тенниса.']",Технологический институт Ачарья предлагает теннис. Теннис регулируется Международной федерацией тенниса.,Id785,0.8438212871551514,0.4013959169387817,0.6169346768188922,
11,1132,1132,RU,Gemma,,0.8,CelestialBody,(66063) 1998 RO1 имеет apoapsis 254989570.60815 (kilometres). ,"['(66063) 1998 RO1 имеет апоцентр 254989570.60815 километров.', 'Апоцентр для (66063) 1998 RO1 - 254989570,60815 километров.']","Астероид 1998 RO1 имеет апогей на расстоянии 25 498 9570,60815 километров.",Id31,0.75124591588974,0.5397697687149048,0.5847289453160057,
12,1807,1807,RU,Gemma,,0.8,Airport,Олдерни (аэропорт) имеет runwayLength 877.0. Олдерни (аэропорт) имеет 1stRunwaySurfaceType Битум. ,"['1-я взлетно-посадочная полоса в аэропорту Олдерни имеет асфальтовое покрытие и длину 877м.', 'Первая взлетно-посадочная полоса в аэропорту Олдерни выполнена из асфальта, а ее длина - 877.']","Аэропорт Олдерни имеет взлетно-посадочную полосу длиной 877 метров, и первая полоса имеет асфальтовое покрытие.",Id706,0.8700859844684601,0.5144538879394531,0.6944778279708577,
13,2104,2104,RU,Gemma,,0.8,Building,"Паблик-сквер 200 имеет location Кливленд. Кливленд имеет isPartOf Кайахога (округ, Огайо). Кливленд имеет leader Фрэнк Джексон (муж). ","['Паблик-сквер 200 находится в Кливленде, части округа Кайахога, штат Огайо, который возглавляет Фрэнк Джексон.', 'Паблик-сквер 200 находится в Кливленде, входящем в округ Кайахога, штат Огайо. Лидером в Кливленде является Фрэнк Г Джексон.', 'Фрэнк Джексон возглавляет Кливленд, часть округа Кайахога в Огайо, где расположена Паблик-сквер 200.']","Паблик-сквер 200 расположен в Кливленде, штат Огайо. Кливленд является частью Кайахога, округа в штате Огайо. Мэр Кливленда — Фрэнк Джексон.",Id1003,0.8751920660336813,0.5509335994720459,0.7433555807486549,
14,1234,1234,RU,Gemma,,0.8,ComicsCharacter,Дункан Руло имеет nationality Американцы США. Баймакс имеет creator Дункан Руло. Баймакс имеет series Город героев. Город героев имеет starring Деймон Уэйанс-младший. ,"['Баймакс - персонаж в фильме Город героев, в главной роли Деймон Уэйанс-младший. Персонаж был создан американцем Дунканом Руло.', 'Деймон Уэйанс-младший снялся в фильме Город героев, в котором так же был персонаж Баймакс, созданный американцем Дунканом Руло.', 'Баймакс - персонаж в фильме ""Город героев"", в котором снялся Деймон Уэйанс-младший. Персонаж был создан американским гражданином Дунканом Руло.']","Дункан Руло, американский гражданин, создал серию «Город героев», в которой снимается актер Деймон Уэйанс-младший. Баймакс - это продукт этой серии.",Id133,0.8036480943361918,0.4423583149909973,0.6424759898557852,
15,1666,1666,RU,Gemma,,0.8,Airport,Региональный аэропорт округа Алпины имеет runwayName 1/19. ,"['Название взлетной полосы регионального аэропорта округа Алпины - 1 / 19 /.', '1 / 19 - взлетно-посадочная полоса Региональный аэропорт округа Алпины.', 'Взлетно-посадочная полоса в региональном аэропорту округа Алпины - 1/19.']","Региональный аэропорт округа Алпины имеет взлетно-посадочную полосу, ориентированную на направления 1 и 19.",Id565,0.835587720076243,0.5117593506971995,0.5910633399124005,
16,2107,2107,RU,Gemma,,0.8,Monument,"Национальное поле битвы в Монокаси имеет location Фредерик (округ, Мэриленд). Памятник 14-му добровольческому пехотному полку Нью-Джерси имеет established 1907-07-11. Памятник 14-му добровольческому пехотному полку Нью-Джерси имеет country United States. Памятник 14-му добровольческому пехотному полку Нью-Джерси имеет category исторические районы США. Памятник 14-му добровольческому пехотному полку Нью-Джерси имеет district Национальное поле битвы в Монокаси. Памятник 14-му добровольческому пехотному полку Нью-Джерси имеет state Maryland. ","['Памятник 14-му добровольческому пехотному полку Нью-Джерси в Фредерике, Мэриленд, находится на национальном поле битвы в Монокаси. Он расположен в историческом районе США и был установлен 11 июля 1907 года.', 'Памятник 14-му добровольческому пехотному полку Нью-Джерси находится на национальном поле битвы в Монокаси, Фредерик, штат Мэриленд. Он был установлен 11 июля 1907 года и относится к историческим районам США.', 'Памятник 14-му добровольческому пехотному полку Нью-Джерси находится в округе Фредерик, штат Мэриленд, США. Установленный 11 июля 1907 года и расположенный на Национальном поле битвы в Монокаси, памятник относится к историческим районам США.']","Памятник 14-му добровольческому пехотному полку Нью-Джерси расположен в Фредерике (Мэриленд) в Национальном поле битвы в Монокаси. Он был установлен в 1907 году и является частью истории Соединенных Штатов, относящегося к историческим районам США.",Id1006,0.8991837104161581,0.6687832673390707,0.7957881350277208,
17,1250,1250,RU,Gemma,,0.8,University,School of Business and Social Sciences at the Aarhus University имеет country Дания. ,"['Школа бизнеса и социальных наук Орхусского университета находится в Дании.', 'Школа бизнеса и социальных наук в Орхусском университете расположена в Дании.', 'Школа бизнеса и социальных наук в Орхусском университете находится в Дании.']",Школа бизнеса и социальных наук при Университете Оттера в Дании.,Id149,0.895870566368103,0.6306266585985819,0.7064985954327736,
18,1412,1412,RU,Gemma,,0.8,University,Индия имеет largestCity Мумбаи. Инженерный колледж «AWH» имеет country Индия. Инженерный колледж «AWH» имеет academicStaffSize 250. Инженерный колледж «AWH» имеет state Керала. Керала имеет hasToItsNorthwest Маэ. Инженерный колледж «AWH» имеет city Kuttikkattoor. Индия имеет river Ганг. ,"['Инженерный колледж «AWH» в Куттиккаттооре, Индия, находится в штате Керала, который находится на северо-западе страны. В школе работают 250 сотрудников. Индия является родиной реки Ганг, а ее крупнейшим городом является Мумбаи.', 'В Индии, известной рекой Ганг и своим крупнейшим городом Мумбаи, есть также штат Керала, к северо-западу от которого располагается Маэ. В Керале, в городе Куттиккаттоор, также находится Инженерный колледж «AWH». Штат колледжа на текущий момент составляет 250 человек.', 'Инженерный колледж «AWH» в Куттиккаттооре, штат Керала, Индия, насчитывает 250 сотрудников. На северо-западе от Кералы находится Маэ, Индия. Мумбаи - крупнейший город Индии. Река Ганг проходит через Индию.']","Индия – страна с крупнейшим городом Мумбаи. Инженерный колледж «AWH» расположен в Индии и имеет штат Керала, а также 250 преподавателей. Маэ находится к северу от Кералы. Колледж «AWH» находится в городе Киттикаттур. В Индии протекает река Ганг.",Id311,0.8252949714660645,0.4341419239838918,0.7527535261322873,
19,1286,1286,RU,Gemma,,0.8,Food,сиомай имеет ingredient арахисовый соус. ,"['Арахисовый соус – это ингредиент в сиомай.', 'Арахисовый соус это ингредиент в сиомай.']",Сиомай с арахисовым соусом.,Id185,0.8027699589729309,0.2633714079856872,0.3598070839306896,
20,2301,2301,RU,Gemma,,1.4,SportsTeam,"АЕК (футбольный клуб, Афины) имеет numberOfMembers 69618. АЕК (футбольный клуб, Афины) имеет ground Греция. АЕК (футбольный клуб, Афины) имеет league Чемпионат Греции по футболу. АЕК (футбольный клуб, Афины) имеет season 2014 год. ","['Насчитывая 69618 сотрудников, ФК АЕК имеет свой домашний стадион в Греции. Он играет в Чемпионате Греции по футболу и играл в сезоне 2014.', 'Афинский ФК ""AEK"" имеет домашнюю площадку в Греции и состоит из 69618 членов. Он играл в сезоне 2014 года и соревнуется в чемпионате Греции по футболу.']","Футбольный клуб АЕК, базирующийся в Афинах, имеет 69618 членов. Он играет на стадионе в Греции, выступает в Чемпионате Греции по футболу и принимает участие в сезоне 2014 года.",Id98,0.8010326623916626,0.5149834156036377,0.6299442029020541,
21,2858,2858,RU,Gemma,,1.4,University,School of Business and Social Sciences at the Aarhus University имеет academicStaffSize 737. School of Business and Social Sciences at the Aarhus University имеет numberOfStudents 16000. School of Business and Social Sciences at the Aarhus University имеет country Дания. School of Business and Social Sciences at the Aarhus University имеет established 1928 год. ,"['Школа бизнеса и социальных наук Орхусского университета была основана в 1928 году в Дании. Она имеет преподавательский состав из 737 и студенческий состав из 16000 человек.', 'Школа бизнеса и социальных наук Орхусского университета в Дании (основана в 1928 году) включает в себя 737 научных сотрудников и 16 тысяч студентов.']",Школа бизнеса и социальных наук при Университете Аахенса насчитывает 737 сотрудников и 16 000 студентов. Школа расположена в Дании и была основана в 1928 году.,Id655,0.8256508111953735,0.5367632508277893,0.7395452715868361,
22,2655,2655,RU,Gemma,,1.4,Airport,Международный аэропорт Атлантик Сити имеет runwayName 13/31. ,"['Название взлетно-посадочной полосы в Международном аэропорту Атлантик Сити - 13/31.', '13/31 - название взлетно-посадочной полосы международного аэропорта Атлантик Сити.', 'Название взлетно-посадочной полосы Международного аэропорта Атлантик Сити - 13/31.']",Международный аэропорт Атлантик Сити имеет взлетно-посадочную полосу длиной 13/31.,Id452,0.8814371625582377,0.5310162901878357,0.7387541230997213,
23,3093,3093,RU,Gemma,,1.4,University,"Румыния имеет ethnicGroup Немцы в Румынии. Румыния имеет leader Йоханнис, Клаус. Румыния имеет capital Бухарест. Университет «1 декабря 1918» имеет country Румыния. ","['Университет ""1 декабря 1918"" находится в Румынии (столица Бухарест). Лидером Румынии является Клаус Йоханнис, а этническая группа там - немцы Румынии.', 'Глава Румынии - Клаус Йоханнис. В стране проживают различные этнические группы, одной из которых являются немцы в Румынии. Столица - Бухарест, и в этой стране находится университет «1 декабря 1918».']","В Румынии проживают немцы. Президент Румынии — Йоханнис, Клаус, столица — Бухарест. Университет «1 декабря 1918» расположен в Румынии.",Id890,0.8053060472011566,0.4097879976034164,0.6676660710753747,
24,2380,2380,RU,Gemma,,1.4,SportsTeam,АЗАЛ (футбольный клуб) имеет league Азербайджанская футбольная Премьер-лига. Азербайджанская футбольная Премьер-лига имеет champions ФК “Карабах”. АЗАЛ (футбольный клуб) имеет ground АЗАЛ арена (Баку). АЗАЛ арена (Баку) имеет location Азербайджан. ,"['Клуб АЗАЛ проводит свои домашние матчи на АЗАЛ арене в Азербайджане и они соревнуются в Азербайджанской футбольной Премьер-лиге, где ФК “Карабах” - чемпионы.', 'ФК АЗАЛ играет на “АЗАЛ арена” в Азербайджане и конкурирует в Азербайджанской футбольной Премьер-лиге .Чемпионы Премьер-лиги - ФК ""Карабах"".', 'ФК АЗАЛ играет в Азербайджанской премьер-лиге, в которой чемпионы - ФК “Карабах”, ее площадка - “АЗАЛ арена”, которая находится в Азербайджане.']","Футбольный клуб АЗАЛ играет в Азербайджанской футбольной Премьер-лиге. В этой лиге чемпионом является ФК ""Карабах"". Стадион АЗАЛ арена находится в Баку, который расположен в Азербайджане.",Id177,0.8320238590240479,0.5302283664544424,0.6854426062288232,
25,2228,2228,RU,Gemma,,1.4,Building,"Амдавад ни Гуфа имеет location Гуджарат. Амдавад ни Гуфа имеет country Индия. Индия имеет leader Моди, Нарендра. Индия имеет leader Самитра Махаджан (жен). ","['Самитра Махаджан и Нарендра Моди - лидеры Индии, где в Гуджарате находится Амдавад ни Гуфа.', 'Амдавад ни Гуфа находится в Гуджарате, Индия, где Нарендра Моди - премьер-министр и один из лидеров - Самитра Махаджан.']","Амдавад ни Гуфа – это город в штате Гуджарат, расположенный в Индии. Индия руководит Моди, Нарендра, и Самитра Махаджан (женщина).",Id25,0.8108426034450531,0.4653652310371399,0.5405075087913965,
26,2545,2545,RU,Gemma,,1.4,Building,Адэр Манор имеет buildingStartDate 1700. ,['Строительство Адэр Манор началось в 1700 году.'],В Адэр Манор строительство началось в 1700 году.,Id342,0.9579603672027588,0.8168274760246277,0.9015312818257656,
27,3167,3167,RU,Gemma,,1.4,Airport,Лахор (аэропорт) имеет location Пенджаб (Пакистан). Лахор (аэропорт) имеет runwayLength 2900.0. Лахор (аэропорт) имеет operatingOrganisation Управление гражданской авиации Пакистана. Лахор (аэропорт) имеет cityServed Лахор. Лахор (аэропорт) имеет runwayName 18R/36L. ,"['Аэропорт Лахор в Пенджабе, Пакистан, обслуживает город Лахор и находится под руководством Управления гражданской авиации Пакистана. Название взлетно-посадочной полосы аэропорта - 18R / 36L, а длина - 2900,0.', 'Аэропорт Лахор расположен в Пенджабе, Пакистан, и управляется Управлением гражданской авиации Пакистана, а его взлетно-посадочная полоса называется 18R/36L. Аэропорт обслуживает весь город Лахор.', 'Международный аэропорт Лахор, расположенный в Пенджабе, Пакистан, обслуживает город Лахор и управляется Управлением гражданской авиации Пакистана. Название взлётно-посадочной полосы - 18R/36L, и она имеет длину 2900.0.']","Аэропорт Лахора, расположенный в Пакистане, в провинции Пенджаб, имеет взлетно-посадочную полосу длиной 2900 метров. Он управляется Управлением гражданской авиации Пакистана. Взлетно-посадочная полоса обозначена как 18R/36L, а город, который он обслуживает - Лахор.",Id964,0.8585664828618368,0.5517305135726929,0.7034992862595828,
28,2797,2797,RU,Gemma,,1.4,Building,Marriott International имеет keyPerson Билл Мариотт (муж). ,"['Билл Мариотт - главное лицо в Marriott International.', 'Одним из ключевых людей в Marriott International является Билл Мариотт.']","Билл Мариотт, муж Билла Мариотта, является ключевой фигурой в компании Marriott International.",Id594,0.7751007974147797,0.5460102558135986,0.5677756861902366,
29,2839,2839,RU,Gemma,,1.4,University,School of Business and Social Sciences at the Aarhus University имеет affiliation Ассоциация университетов Европы. School of Business and Social Sciences at the Aarhus University имеет numberOfStudents 16000. School of Business and Social Sciences at the Aarhus University имеет academicStaffSize 737. School of Business and Social Sciences at the Aarhus University имеет country Дания. School of Business and Social Sciences at the Aarhus University имеет established 1928 год. ,"['Школа бизнеса и социальных наук Орхусского университета в Дании связана с Ассоциацией университетов Европы. Она насчитывает 16000 студентов, 737 сотрудников и была создана в 1928 году.', 'Школа бизнеса и социальных наук Орхусского университета в Дании была создана в 1928 году. Она связана с Ассоциацией университетов Европы и имеет штат, состоящий из 737 сотрудников. В настоящее время в университете обучаются 16000 студентов.', 'Школа бизнеса и социальных наук Орхусского университета была создана в Дании в 1928 году. Школа связана с Ассоциацией университетов Европы и насчитывает 16000 студентов и 737 научных сотрудников.']","Школа бизнеса и социальных наук при Университете Аарауса является ассоциированной организацией Европейской ассоциации университетов. В ней обучается 16000 студентов, работает 737 преподавателей. Школа была основана в 1928 году и расположена в Дании.",Id636,0.8348902463912964,0.5068832635879517,0.6228150613158641,
